,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,3453,Nikola,Jovic,Miami Heat,13616,5,F,17,2,3,66.7,0,0,0,1,2,50.0,0,2,2,3,1,3,0,0,+17,Nikola Jovic,10,7,8,5,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
1,86,Jimmy,Butler,Miami Heat,13616,8,SF,25,2,4,50.0,3,3,100.0,1,3,33.3,0,4,4,8,1,1,0,0,+42,Jimmy Butler,20,12,16,12,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
2,724,Bam,Adebayo,Miami Heat,13616,21,C,26,9,12,75.0,1,3,33.3,2,3,66.7,0,12,12,9,3,2,4,1,+29,Bam Adebayo,42,33,30,21,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
3,365,Patty,Mills,Miami Heat,13616,17,PG,28,5,8,62.5,5,5,100.0,2,5,40.0,0,0,0,1,0,3,1,0,+33,Patty Mills,18,17,18,1,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
4,458,Terry,Rozier,Miami Heat,13616,22,SG,27,8,17,47.1,0,0,0,6,10,60.0,0,3,3,6,0,1,1,0,+29,Terry Rozier,31,25,28,9,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
5,3424,Jamal,Cain,Miami Heat,13616,3,F,12,1,4,25.0,0,0,0,1,2,50.0,0,0,0,3,3,0,1,1,+16,Jamal Cain,6,3,6,3,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
6,1815,Haywood,Highsmith,Miami Heat,13616,20,F,28,7,9,77.8,1,3,33.3,5,6,83.3,0,6,6,1,1,1,1,0,+40,Haywood Highsmith,27,26,21,7,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
7,2242,Caleb,Martin,Miami Heat,13616,3,SF,9,1,2,50.0,0,0,0,1,2,50.0,0,2,2,3,0,1,0,0,+14,Caleb Martin,8,5,6,5,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
8,753,Thomas,Bryant,Miami Heat,13616,26,C,22,11,17,64.7,3,4,75.0,1,3,33.3,6,6,12,1,0,2,0,2,+31,Thomas Bryant,39,38,27,13,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
9,564,Delon,Wright,Miami Heat,13616,5,SG,21,2,7,28.6,0,0,0,1,2,50.0,0,0,0,1,1,2,0,0,+21,Delon Wright,6,5,6,1,13616,2024-03-30 00:00:00,Miami Heat,Portland Trail Blazers
