,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
48,13633,Spurs,113,31,16,29,45,7,19,5,17,43,-4,,,,,,,40,89,16,18,12,13633,2024-03-31
49,13633,Warriors,117,34,12,29,41,15,16,3,16,39,4,,,,,,,45,92,11,13,14,13633,2024-03-31
50,13616,Heat,142,41,6,38,44,17,9,4,21,39,60,,,,,,,54,92,13,18,13,13616,2024-03-30
51,13616,Trail Blazers,82,20,10,33,43,4,24,2,5,30,-60,,,,,,,35,87,7,11,19,13616,2024-03-30
52,13617,Thunder,128,33,7,31,38,7,11,7,16,30,25,,,,,,,49,87,14,14,13,13617,2024-03-30
53,13617,Suns,103,26,13,26,39,6,14,6,13,41,-25,,,,,,,39,87,12,15,15,13617,2024-03-30
54,13618,Spurs,130,34,8,38,46,3,15,2,16,40,4,,,,,,,44,82,26,32,16,13618,2024-03-30
55,13618,Knicks,126,24,18,32,50,10,12,1,14,37,-4,,,,,,,51,110,10,12,24,13618,2024-03-30
56,13619,Nuggets,98,29,13,33,46,6,13,1,8,28,-13,,,,,,,35,88,20,27,24,13619,2024-03-30
57,13619,Timberwolves,111,28,6,33,39,6,9,6,9,28,13,,,,,,,38,74,26,37,20,13619,2024-03-30
58,13620,Jazz,100,23,11,40,51,4,21,9,8,31,-1,,,,,,,37,80,18,19,23,13620,2024-03-30
59,13620,Rockets,101,19,15,30,45,10,10,6,13,42,1,,,,,,,35,91,18,28,18,13620,2024-03-30
60,13621,Kings,103,24,10,35,45,9,11,1,15,32,-4,,,,,,,40,92,8,12,22,13621,2024-03-30
61,13621,Mavericks,107,24,6,36,42,4,10,6,15,35,4,,,,,,,35,74,22,33,12,13621,2024-03-30
62,13622,Pelicans,92,22,10,31,41,9,9,3,13,35,-12,,,,,,,34,86,11,18,12,13622,2024-03-30
63,13622,Celtics,104,27,8,43,51,7,13,7,15,37,12,,,,,,,39,82,11,12,13,13622,2024-03-30
64,13623,Magic,118,28,5,38,43,8,17,8,22,44,30,,,,,,,38,78,20,23,16,13623,2024-03-30
65,13623,Grizzlies,88,25,13,32,45,11,19,7,12,36,-30,,,,,,,31,86,14,17,19,13623,2024-03-30
66,13624,Hawks,113,24,9,30,39,5,11,3,14,35,-9,,,,,,,42,92,15,18,26,13624,2024-03-30
67,13624,Bucks,122,27,6,34,40,7,12,5,8,28,9,,,,,,,43,78,28,35,18,13624,2024-03-30
